"Campaign Name",Region,"Ad Set Name","Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH",Fribourg,Hairdresser,active,adset,106,116,1.0943396226415,"Link Clicks",8,0.61412859560068,0.076766074450085,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,Hairdresser,active,adset,2,2,1,"Link Clicks",1,0.010067681895093,0.010067681895093,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,Hairdresser,active,adset,292,304,1.041095890411,"Link Clicks",13,1.8121827411168,0.1393986723936,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,Hairdresser,active,adset,275,293,1.0654545454545,"Link Clicks",12,1.4497461928934,0.12081218274112,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva",Hairdresser,active,adset,156,155,0.99358974358974,"Link Clicks",15,0.81548223350254,0.054365482233503,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,Hairdresser,active,adset,146,148,1.013698630137,"Link Clicks",5,0.75507614213198,0.1510152284264,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,Hairdresser,active,adset,81,86,1.0617283950617,"Link Clicks",3,0.42284263959391,0.1409475465313,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,Hairdresser,active,adset,34,36,1.0588235294118,,,0.16108291032149,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Legal Counsel",active,adset,415,420,1.0120481927711,"Link Clicks",4,1.6689419795222,0.41723549488055,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Unknown,"Legal Counsel",active,adset,1,1,1,,,0.010238907849829,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Legal Counsel",active,adset,5,6,1.2,,,0.030716723549488,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Legal Counsel",active,adset,31,31,1,,,0.14334470989761,,2020-08-31,Ongoing,2020-09-01,2020-09-02
