"Campaign Name",Region,"Ad Set Name","Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH",Vaud,"Preschool teacher",active,adset,111,111,1,"Link Clicks",12,0.53481818181818,0.044568181818182,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Preschool teacher",active,adset,99,99,1,"Link Clicks",7,0.56509090909091,0.080727272727273,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Preschool teacher",active,adset,75,75,1,"Link Clicks",6,0.37336363636364,0.062227272727273,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Preschool teacher",active,adset,52,52,1,"Link Clicks",4,0.31281818181818,0.078204545454545,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Preschool teacher",active,adset,42,42,1,,,0.15136363636364,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Preschool teacher",active,adset,30,30,1,,,0.15136363636364,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Preschool teacher",active,adset,20,20,1,"Link Clicks",1,0.12109090909091,0.12109090909091,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Machine Learning",active,adset,82,84,1.0243902439024,"Link Clicks",2,0.4569587628866,0.2284793814433,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Unknown,"Legal Counsel",active,adset,1,1,1,,,0.010243902439024,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Truck Driver",active,adset,102,102,1,"Link Clicks",6,0.49753424657534,0.082922374429224,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,Nurse,active,adset,54,55,1.0185185185185,,,0.25766816143498,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Truck Driver",active,adset,78,78,1,"Link Clicks",6,0.26949771689498,0.044916286149163,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Truck Driver",active,adset,78,78,1,"Link Clicks",6,0.24876712328767,0.041461187214612,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Truck Driver",active,adset,43,43,1,"Link Clicks",2,0.26949771689498,0.13474885844749,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Truck Driver",active,adset,41,41,1,"Link Clicks",1,0.1762100456621,0.1762100456621,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Truck Driver",active,adset,11,11,1,,,0.062191780821918,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,Nurse,active,adset,124,129,1.0403225806452,"Link Clicks",5,0.61443946188341,0.12288789237668,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,Nurse,active,adset,111,116,1.045045045045,"Link Clicks",2,0.37659192825112,0.18829596412556,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva",Nurse,active,adset,90,94,1.0444444444444,"Link Clicks",1,0.33695067264574,0.33695067264574,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,Nurse,active,adset,71,74,1.0422535211268,"Link Clicks",3,0.34686098654709,0.11562032884903,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,Nurse,active,adset,22,22,1,,,0.069372197309417,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Legal Counsel",active,adset,4,4,1,,,0.020487804878049,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,Nurse,active,adset,21,21,1,,,0.089192825112108,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,Nurse,active,adset,2,2,1,"Link Clicks",1,0.019820627802691,0.019820627802691,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Legal Counsel",active,adset,150,150,1,"Link Clicks",2,0.52243902439024,0.26121951219512,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Legal Counsel",active,adset,133,132,0.99248120300752,"Link Clicks",4,0.60439024390244,0.15109756097561,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Legal Counsel",active,adset,75,74,0.98666666666667,"Link Clicks",3,0.36878048780488,0.12292682926829,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Legal Counsel",active,adset,55,56,1.0181818181818,,,0.22536585365854,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Legal Counsel",active,adset,52,54,1.0384615384615,"Link Clicks",1,0.18439024390244,0.18439024390244,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Legal Counsel",active,adset,41,42,1.0243902439024,"Link Clicks",1,0.18439024390244,0.18439024390244,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Legal Counsel",active,adset,10,10,1,,,0.040975609756098,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Preschool teacher",active,adset,2,2,1,,,0.010090909090909,,2020-08-31,Ongoing,2020-09-01,2020-09-02
