"Campaign Name","Ad Set Name",Gender,"Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - FR - Trucks2","Truck Driver - baseline",female,active,adset,240,240,1,"Link Clicks",7,0.40699300699301,0.058141858141858,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - baseline",male,active,adset,1307,1307,1,"Link Clicks",89,2.503006993007,0.02812367407873,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - baseline",unknown,active,adset,7,7,1,,,0,,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - image-road",male,active,adset,966,968,1.0020703933747,"Link Clicks",22,1.3771812080537,0.062599145820622,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - image-road",female,active,adset,996,999,1.0030120481928,"Link Clicks",17,1.6628187919463,0.097812870114489,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - image-road",unknown,active,adset,3,3,1,,,0,,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - feminine",male,active,adset,1235,1237,1.0016194331984,"Link Clicks",96,2.4472945205479,0.025492651255708,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - feminine",female,active,adset,289,289,1,"Link Clicks",18,0.53246575342466,0.029581430745814,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - feminine",unknown,active,adset,8,8,1,,,0.010239726027397,,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - gendered",male,active,adset,1253,1255,1.0015961691939,"Link Clicks",97,2.3681967213115,0.024414399188778,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - gendered",female,active,adset,361,361,1,"Link Clicks",21,0.70131147540984,0.033395784543326,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - gendered",unknown,active,adset,9,9,1,,,0.030491803278689,,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - image-lipstick",male,active,adset,168,169,1.0059523809524,"Link Clicks",1,0.43,0.43,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - image-lipstick",female,active,adset,1124,1124,1,"Link Clicks",6,2.49,0.415,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - image-lipstick",unknown,active,adset,10,10,1,,,0.01,,,,2020-09-01,2020-09-03
