"Campaign Name","Ad Set Name",Gender,"Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH","Truck Driver",male,active,adset,559,563,1.0071556350626,"Link Clicks",44,2.391677852349,0.054356314826113,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",female,active,adset,202,203,1.0049504950495,"Link Clicks",2,1.05,0.525,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Preschool teacher",male,active,adset,42,42,1,"Link Clicks",4,0.24549019607843,0.061372549019608,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Preschool teacher",female,active,adset,546,550,1.007326007326,"Link Clicks",33,2.823137254902,0.085549613784908,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Hairdresser,unknown,active,adset,3,3,1,,,0.029137380191693,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Hairdresser,male,active,adset,225,225,1,"Link Clicks",15,1.1654952076677,0.077699680511182,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Hairdresser,female,active,adset,317,319,1.006309148265,"Link Clicks",19,1.8453674121406,0.097124600638978,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",unknown,active,adset,10,11,1.1,,,0.04,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",male,active,adset,345,355,1.0289855072464,"Link Clicks",9,1.66,0.18444444444444,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Truck Driver",female,active,adset,110,111,1.0090909090909,"Link Clicks",3,0.57765100671141,0.19255033557047,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Legal Counsel",unknown,active,adset,5,5,1,,,0.020213523131673,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Legal Counsel",male,active,adset,350,352,1.0057142857143,"Link Clicks",6,1.2027046263345,0.20045077105575,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Legal Counsel",female,active,adset,379,379,1,"Link Clicks",10,1.6170818505338,0.16170818505338,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Nurse,unknown,active,adset,7,7,1,,,0.038929765886288,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Nurse,male,active,adset,130,132,1.0153846153846,"Link Clicks",2,0.50608695652174,0.25304347826087,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Nurse,female,active,adset,519,537,1.0346820809249,"Link Clicks",14,2.364983277592,0.16892737697086,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Truck Driver",unknown,active,adset,6,6,1,,,0.050671140939597,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Preschool teacher",unknown,active,adset,12,12,1,"Link Clicks",1,0.061372549019608,0.061372549019608,2020-08-31,Ongoing,2020-09-01,2020-09-02
