"Campaign Name","Ad Set Name",Gender,"Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH","Truck Driver",male,active,adset,292,293,1.0034246575342,"Link Clicks",27,1.3364779874214,0.049499184719311,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",female,active,adset,113,114,1.0088495575221,"Link Clicks",1,0.592,0.592,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Preschool teacher",male,active,adset,27,27,1,"Link Clicks",2,0.17412121212121,0.087060606060606,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Preschool teacher",female,active,adset,297,297,1,"Link Clicks",21,1.4953939393939,0.071209235209235,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Hairdresser,unknown,active,adset,2,2,1,,,0.020359281437126,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Hairdresser,male,active,adset,133,133,1,"Link Clicks",8,0.73293413173653,0.091616766467066,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Hairdresser,female,active,adset,164,164,1,"Link Clicks",10,0.94670658682635,0.094670658682635,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",unknown,active,adset,6,6,1,,,0.039466666666667,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",male,active,adset,168,171,1.0178571428571,"Link Clicks",5,0.84853333333333,0.16970666666667,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Truck Driver",female,active,adset,69,69,1,"Link Clicks",2,0.3314465408805,0.16572327044025,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Legal Counsel",unknown,active,adset,4,4,1,,,0.021103448275862,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Legal Counsel",male,active,adset,175,175,1,"Link Clicks",2,0.612,0.306,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Legal Counsel",female,active,adset,207,207,1,"Link Clicks",7,0.89689655172414,0.12812807881773,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Nurse,unknown,active,adset,4,4,1,,,0.020245398773006,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Nurse,male,active,adset,70,73,1.0428571428571,"Link Clicks",1,0.28343558282209,0.28343558282209,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Nurse,female,active,adset,279,299,1.0716845878136,"Link Clicks",9,1.3463190184049,0.14959100204499,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Truck Driver",unknown,active,adset,4,4,1,,,0.032075471698113,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Preschool teacher",unknown,active,adset,6,6,1,,,0.020484848484848,,2020-08-31,Ongoing,2020-09-01,2020-09-02
