"Campaign Name","Ad Set Name",Gender,"Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH","Truck Driver",male,active,adset,373,374,1.0026809651475,"Link Clicks",33,1.6156862745098,0.048960190136661,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",female,active,adset,136,137,1.0073529411765,"Link Clicks",1,0.73,0.73,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Preschool teacher",male,active,adset,33,33,1,"Link Clicks",3,0.19902912621359,0.066343042071197,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Preschool teacher",female,active,adset,350,350,1,"Link Clicks",24,1.801213592233,0.075050566343042,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Hairdresser,unknown,active,adset,2,2,1,,,0.02,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Hairdresser,male,active,adset,159,159,1,"Link Clicks",9,0.83,0.092222222222222,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Hairdresser,female,active,adset,199,199,1,"Link Clicks",10,1.14,0.114,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",unknown,active,adset,8,8,1,,,0.04,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",male,active,adset,208,212,1.0192307692308,"Link Clicks",6,1.06,0.17666666666667,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Truck Driver",female,active,adset,78,78,1,"Link Clicks",2,0.41401960784314,0.20700980392157,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Legal Counsel",unknown,active,adset,4,4,1,,,0.020432432432432,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Legal Counsel",male,active,adset,227,227,1,"Link Clicks",2,0.82751351351351,0.41375675675676,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Legal Counsel",female,active,adset,245,245,1,"Link Clicks",7,1.0420540540541,0.14886486486486,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Nurse,unknown,active,adset,5,6,1.2,,,0.0394,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Nurse,male,active,adset,84,87,1.0357142857143,"Link Clicks",1,0.3546,0.3546,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Nurse,female,active,adset,350,362,1.0342857142857,"Link Clicks",10,1.576,0.1576,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Truck Driver",unknown,active,adset,4,4,1,,,0.030294117647059,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Preschool teacher",unknown,active,adset,10,10,1,"Link Clicks",1,0.049757281553398,0.049757281553398,2020-08-31,Ongoing,2020-09-01,2020-09-02
