"Campaign Name","Ad Set Name",Gender,"Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - FR - Trucks2","Truck Driver - image-lipstick",female,active,adset,898,898,1,"Link Clicks",5,1.9013333333333,0.38026666666667,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - image-lipstick",male,active,adset,131,131,1,"Link Clicks",1,0.38844444444444,0.38844444444444,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - image-lipstick",unknown,active,adset,9,9,1,,,0.010222222222222,,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - image-road",male,active,adset,785,786,1.0012738853503,"Link Clicks",15,1.1328384279476,0.075522561863173,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - image-road",female,active,adset,775,776,1.0012903225806,"Link Clicks",15,1.2471615720524,0.083144104803493,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - image-road",unknown,active,adset,3,3,1,,,0,,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - feminine",male,active,adset,987,987,1,"Link Clicks",82,1.9509871244635,0.023792525908092,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - feminine",female,active,adset,238,238,1,"Link Clicks",16,0.4187982832618,0.026174892703863,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - feminine",unknown,active,adset,5,5,1,,,0.010214592274678,,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - gendered",male,active,adset,999,1000,1.001001001001,"Link Clicks",75,1.8966382978723,0.025288510638298,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - gendered",female,active,adset,310,310,1,"Link Clicks",20,0.58276595744681,0.02913829787234,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - gendered",unknown,active,adset,7,7,1,,,0.010595744680851,,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - baseline",male,active,adset,1085,1085,1,"Link Clicks",76,2.068085106383,0.027211646136618,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - baseline",female,active,adset,217,217,1,"Link Clicks",5,0.36191489361702,0.072382978723404,,,2020-09-01,2020-09-03
"Automated Discrimination - FR - Trucks2","Truck Driver - baseline",unknown,active,adset,4,4,1,,,0,,,,2020-09-01,2020-09-03
