"country","job","gender","clicks","impressions","datetime","ctr","time","impr_rel"
"ES","Hairdresser","male",7,220,2020-09-11 16:25:00,0.0318181818181818,0.7333,0.428015564202335
"ES","Hairdresser","female",7,293,2020-09-11 16:25:00,0.0238907849829352,0.7333,0.570038910505837
"ES","Legal Counsel","undetermined",NA,23,2020-09-11 16:25:00,NA,0.7333,0.0155405405405405
"ES","Legal Counsel","male",NA,721,2020-09-11 16:25:00,NA,0.7333,0.487162162162162
"ES","Legal Counsel","female",1,736,2020-09-11 16:25:00,0.00135869565217391,0.7333,0.497297297297297
"ES","Machine Learning","female",NA,652,2020-09-11 16:25:00,NA,0.7333,0.48948948948949
"ES","Machine Learning","male",1,660,2020-09-11 16:25:00,0.00151515151515152,0.7333,0.495495495495495
"ES","Machine Learning","undetermined",NA,20,2020-09-11 16:25:00,NA,0.7333,0.015015015015015
"ES","Nurse","male",1,151,2020-09-11 16:25:00,0.00662251655629139,0.7333,0.182808716707022
"ES","Nurse","undetermined",NA,2,2020-09-11 16:25:00,NA,0.7333,0.00242130750605327
"ES","Nurse","female",9,673,2020-09-11 16:25:00,0.0133729569093611,0.7333,0.814769975786925
"ES","Child care worker","undetermined",NA,43,2020-09-11 16:25:00,NA,0.7333,0.0203405865657521
"ES","Child care worker","male",1,787,2020-09-11 16:25:00,0.00127064803049555,0.7333,0.372280037842952
"ES","Child care worker","female",1,1284,2020-09-11 16:25:00,0.000778816199376947,0.7333,0.607379375591296
"ES","Truck Driver","undetermined",NA,1,2020-09-11 16:25:00,NA,0.7333,0.00147058823529412
"ES","Truck Driver","female",NA,232,2020-09-11 16:25:00,NA,0.7333,0.341176470588235
"ES","Truck Driver","male",2,447,2020-09-11 16:25:00,0.00447427293064877,0.7333,0.657352941176471
"ES","Hairdresser","undetermined",NA,1,2020-09-11 16:30:00,NA,0.8167,0.00194552529182879
"ES","Hairdresser","female",7,292,2020-09-11 16:30:00,0.023972602739726,0.8167,0.568093385214008
"ES","Hairdresser","male",8,221,2020-09-11 16:30:00,0.0361990950226244,0.8167,0.429961089494163
"ES","Legal Counsel","female",1,728,2020-09-11 16:30:00,0.00137362637362637,0.8167,0.491891891891892
"ES","Legal Counsel","undetermined",NA,22,2020-09-11 16:30:00,NA,0.8167,0.0148648648648649
"ES","Legal Counsel","male",NA,730,2020-09-11 16:30:00,NA,0.8167,0.493243243243243
"ES","Machine Learning","male",1,679,2020-09-11 16:30:00,0.00147275405007364,0.8167,0.50975975975976
"ES","Machine Learning","female",NA,635,2020-09-11 16:30:00,NA,0.8167,0.476726726726727
"ES","Machine Learning","undetermined",NA,18,2020-09-11 16:30:00,NA,0.8167,0.0135135135135135
"ES","Nurse","undetermined",NA,2,2020-09-11 16:30:00,NA,0.8167,0.00242130750605327
"ES","Nurse","male",2,153,2020-09-11 16:30:00,0.0130718954248366,0.8167,0.185230024213075
"ES","Nurse","female",15,671,2020-09-11 16:30:00,0.022354694485842,0.8167,0.812348668280872
"ES","Child care worker","undetermined",NA,40,2020-09-11 16:30:00,NA,0.8167,0.0189214758751183
"ES","Child care worker","male",1,778,2020-09-11 16:30:00,0.0012853470437018,0.8167,0.36802270577105
"ES","Child care worker","female",1,1296,2020-09-11 16:30:00,0.000771604938271605,0.8167,0.613055818353832
"ES","Truck Driver","male",3,457,2020-09-11 16:30:00,0.00656455142231947,0.8167,0.672058823529412
"ES","Truck Driver","female",NA,221,2020-09-11 16:30:00,NA,0.8167,0.325
"ES","Truck Driver","undetermined",NA,2,2020-09-11 16:30:00,NA,0.8167,0.00294117647058824
"ES","Hairdresser","female",9,412,2020-09-11 16:43:00,0.0218446601941748,1.0333,0.546419098143236
"ES","Hairdresser","male",11,340,2020-09-11 16:43:00,0.0323529411764706,1.0333,0.450928381962865
"ES","Hairdresser","undetermined",NA,2,2020-09-11 16:43:00,NA,1.0333,0.0026525198938992
"ES","Legal Counsel","male",NA,1361,2020-09-11 16:43:00,NA,1.0333,0.479901269393512
"ES","Legal Counsel","female",3,1427,2020-09-11 16:43:00,0.00210231254379818,1.0333,0.503173483779972
"ES","Legal Counsel","undetermined",NA,48,2020-09-11 16:43:00,NA,1.0333,0.0169252468265162
"ES","Machine Learning","female",NA,1109,2020-09-11 16:43:00,NA,1.0333,0.482593559617058
"ES","Machine Learning","undetermined",NA,32,2020-09-11 16:43:00,NA,1.0333,0.0139251523063534
"ES","Machine Learning","male",1,1157,2020-09-11 16:43:00,0.000864304235090752,1.0333,0.503481288076588
"ES","Nurse","female",23,899,2020-09-11 16:43:00,0.0255839822024472,1.0333,0.818761384335155
"ES","Nurse","male",4,197,2020-09-11 16:43:00,0.0203045685279188,1.0333,0.179417122040073
"ES","Nurse","undetermined",NA,2,2020-09-11 16:43:00,NA,1.0333,0.00182149362477231
"ES","Child care worker","undetermined",NA,70,2020-09-11 16:43:00,NA,1.0333,0.0182386659718603
"ES","Child care worker","male",2,1379,2020-09-11 16:43:00,0.00145032632342277,1.0333,0.359301719645649
"ES","Child care worker","female",2,2389,2020-09-11 16:43:00,0.000837170364169108,1.0333,0.622459614382491
"ES","Truck Driver","male",5,576,2020-09-11 16:43:00,0.00868055555555556,1.0333,0.689820359281437
"ES","Truck Driver","female",NA,257,2020-09-11 16:43:00,NA,1.0333,0.307784431137725
"ES","Truck Driver","undetermined",NA,2,2020-09-11 16:43:00,NA,1.0333,0.00239520958083832
"ES","Hairdresser","undetermined",NA,3,2020-09-11 16:50:00,NA,1.15,0.00397877984084881
"ES","Hairdresser","male",16,347,2020-09-11 16:50:00,0.0461095100864553,1.15,0.460212201591512
"ES","Hairdresser","female",9,404,2020-09-11 16:50:00,0.0222772277227723,1.15,0.535809018567639
"ES","Legal Counsel","undetermined",NA,46,2020-09-11 16:50:00,NA,1.15,0.0162200282087447
"ES","Legal Counsel","male",NA,1372,2020-09-11 16:50:00,NA,1.15,0.483779971791255
"ES","Legal Counsel","female",4,1418,2020-09-11 16:50:00,0.00282087447108604,1.15,0.5
"ES","Machine Learning","female",NA,1111,2020-09-11 16:50:00,NA,1.15,0.483463881636205
"ES","Machine Learning","male",1,1156,2020-09-11 16:50:00,0.000865051903114187,1.15,0.503046127067015
"ES","Machine Learning","undetermined",NA,31,2020-09-11 16:50:00,NA,1.15,0.0134899912967798
"ES","Nurse","undetermined",NA,2,2020-09-11 16:50:00,NA,1.15,0.00182149362477231
"ES","Nurse","male",4,190,2020-09-11 16:50:00,0.0210526315789474,1.15,0.17304189435337
"ES","Nurse","female",27,906,2020-09-11 16:50:00,0.0298013245033113,1.15,0.825136612021858
"ES","Child care worker","undetermined",NA,68,2020-09-11 16:50:00,NA,1.15,0.0177175612298072
"ES","Child care worker","male",2,1373,2020-09-11 16:50:00,0.00145666423889294,1.15,0.357738405419489
"ES","Child care worker","female",2,2397,2020-09-11 16:50:00,0.000834376303712975,1.15,0.624544033350704
"ES","Truck Driver","female",NA,256,2020-09-11 16:50:00,NA,1.15,0.306586826347305
"ES","Truck Driver","undetermined",NA,2,2020-09-11 16:50:00,NA,1.15,0.00239520958083832
"ES","Truck Driver","male",5,577,2020-09-11 16:50:00,0.00866551126516464,1.15,0.691017964071856
"ES","Hairdresser","undetermined",NA,4,2020-09-11 16:53:00,NA,1.2,0.00448430493273543
"ES","Hairdresser","male",17,412,2020-09-11 16:53:00,0.0412621359223301,1.2,0.461883408071749
"ES","Hairdresser","female",10,476,2020-09-11 16:53:00,0.0210084033613445,1.2,0.533632286995516
"ES","Legal Counsel","undetermined",NA,56,2020-09-11 16:53:00,NA,1.2,0.0149973219068024
"ES","Legal Counsel","male",1,1808,2020-09-11 16:53:00,0.000553097345132743,1.2,0.484199250133905
"ES","Legal Counsel","female",5,1870,2020-09-11 16:53:00,0.00267379679144385,1.2,0.500803427959293
"ES","Machine Learning","female",NA,1436,2020-09-11 16:53:00,NA,1.2,0.484480431848853
"ES","Machine Learning","male",1,1487,2020-09-11 16:53:00,0.000672494956287828,1.2,0.501686909581646
"ES","Machine Learning","undetermined",NA,41,2020-09-11 16:53:00,NA,1.2,0.0138326585695007
"ES","Nurse","undetermined",NA,2,2020-09-11 16:53:00,NA,1.2,0.00165152766308836
"ES","Nurse","male",4,211,2020-09-11 16:53:00,0.018957345971564,1.2,0.174236168455822
"ES","Nurse","female",27,998,2020-09-11 16:53:00,0.0270541082164329,1.2,0.82411230388109
"ES","Child care worker","undetermined",NA,86,2020-09-11 16:53:00,NA,1.2,0.0180369127516779
"ES","Child care worker","male",2,1687,2020-09-11 16:53:00,0.001185536455246,1.2,0.35381711409396
"ES","Child care worker","female",2,2995,2020-09-11 16:53:00,0.000667779632721202,1.2,0.628145973154362
"ES","Truck Driver","female",NA,331,2020-09-11 16:53:00,NA,1.2,0.306765523632994
"ES","Truck Driver","undetermined",NA,3,2020-09-11 16:53:00,NA,1.2,0.00278035217794254
"ES","Truck Driver","male",5,745,2020-09-11 16:53:00,0.00671140939597315,1.2,0.690454124189064
"ES","Hairdresser","undetermined",NA,3,2020-09-11 17:06:00,NA,1.4167,0.00291828793774319
"ES","Hairdresser","female",12,549,2020-09-11 17:06:00,0.0218579234972678,1.4167,0.534046692607004
"ES","Hairdresser","male",21,476,2020-09-11 17:06:00,0.0441176470588235,1.4167,0.463035019455253
"ES","Legal Counsel","male",3,2115,2020-09-11 17:06:00,0.00141843971631206,1.4167,0.461689587426326
"ES","Legal Counsel","undetermined",NA,66,2020-09-11 17:06:00,NA,1.4167,0.014407334643091
"ES","Legal Counsel","female",12,2400,2020-09-11 17:06:00,0.005,1.4167,0.523903077930583
"ES","Machine Learning","female",3,1818,2020-09-11 17:06:00,0.00165016501650165,1.4167,0.478799051883066
"ES","Machine Learning","male",6,1923,2020-09-11 17:06:00,0.0031201248049922,1.4167,0.506452462470371
"ES","Machine Learning","undetermined",NA,56,2020-09-11 17:06:00,NA,1.4167,0.0147484856465631
"ES","Nurse","undetermined",NA,2,2020-09-11 17:06:00,NA,1.4167,0.0015220700152207
"ES","Nurse","female",33,1092,2020-09-11 17:06:00,0.0302197802197802,1.4167,0.831050228310502
"ES","Nurse","male",4,220,2020-09-11 17:06:00,0.0181818181818182,1.4167,0.167427701674277
"ES","Child care worker","undetermined",NA,88,2020-09-11 17:06:00,NA,1.4167,0.0168582375478927
"ES","Child care worker","male",2,1606,2020-09-11 17:06:00,0.0012453300124533,1.4167,0.307662835249042
"ES","Child care worker","female",14,3526,2020-09-11 17:06:00,0.00397050482132728,1.4167,0.675478927203065
"ES","Truck Driver","male",25,1163,2020-09-11 17:06:00,0.0214961306964746,1.4167,0.70785149117468
"ES","Truck Driver","female",3,478,2020-09-11 17:06:00,0.00627615062761506,1.4167,0.290931223371881
"ES","Truck Driver","undetermined",NA,2,2020-09-11 17:06:00,NA,1.4167,0.00121728545343883
"ES","Hairdresser","female",16,588,2020-09-11 17:18:00,0.0272108843537415,1.6167,0.514435695538058
"ES","Hairdresser","male",24,552,2020-09-11 17:18:00,0.0434782608695652,1.6167,0.482939632545932
"ES","Hairdresser","undetermined",NA,3,2020-09-11 17:18:00,NA,1.6167,0.0026246719160105
"ES","Legal Counsel","male",4,2073,2020-09-11 17:18:00,0.00192957067052581,1.6167,0.436880927291886
"ES","Legal Counsel","female",14,2611,2020-09-11 17:18:00,0.00536193029490617,1.6167,0.550263435194942
"ES","Legal Counsel","undetermined",NA,61,2020-09-11 17:18:00,NA,1.6167,0.0128556375131718
"ES","Machine Learning","female",6,1885,2020-09-11 17:18:00,0.00318302387267905,1.6167,0.477941176470588
"ES","Machine Learning","undetermined",NA,51,2020-09-11 17:18:00,NA,1.6167,0.0129310344827586
"ES","Machine Learning","male",9,2008,2020-09-11 17:18:00,0.00448207171314741,1.6167,0.509127789046653
"ES","Nurse","female",37,1185,2020-09-11 17:18:00,0.0312236286919831,1.6167,0.828092243186583
"ES","Nurse","male",4,243,2020-09-11 17:18:00,0.0164609053497942,1.6167,0.169811320754717
"ES","Nurse","undetermined",NA,3,2020-09-11 17:18:00,NA,1.6167,0.00209643605870021
"ES","Child care worker","undetermined",NA,88,2020-09-11 17:18:00,NA,1.6167,0.0163781872324586
"ES","Child care worker","male",2,1605,2020-09-11 17:18:00,0.00124610591900312,1.6167,0.298715801228364
"ES","Child care worker","female",28,3680,2020-09-11 17:18:00,0.00760869565217391,1.6167,0.684906011539177
"ES","Truck Driver","male",39,1280,2020-09-11 17:18:00,0.03046875,1.6167,0.717891194615816
"ES","Truck Driver","female",4,501,2020-09-11 17:18:00,0.00798403193612774,1.6167,0.280987100392597
"ES","Truck Driver","undetermined",NA,2,2020-09-11 17:18:00,NA,1.6167,0.00112170499158721
"ES","Hairdresser","female",18,585,2020-09-11 17:22:00,0.0307692307692308,1.6833,0.511811023622047
"ES","Hairdresser","male",24,554,2020-09-11 17:22:00,0.0433212996389892,1.6833,0.484689413823272
