"country","job","gender","clicks","impressions","ctr","datetime","time","impr_rel"
"DE","Child care worker","undetermined",77,15277,0.005,2020-08-31 12:49:40,1.2247780556149,0.364024114184955
"DE","Nurse","female",63,10246,0.0061,2020-08-31 12:49:40,1.2247780556149,0.299739636661498
"DE","Truck driver","male",78,14935,0.0052,2020-08-31 12:49:40,1.2247780556149,0.41092309808777
"DE","Legal Counsel","female",65,9508,0.0068,2020-08-31 12:49:40,1.2247780556149,0.259866622936482
"DE","Legal Counsel","undetermined",50,14102,0.0035,2020-08-31 12:49:40,1.2247780556149,0.38542691592872
"DE","Nurse","male",57,13094,0.0044,2020-08-31 12:49:40,1.2247780556149,0.383055904982009
"DE","Nurse","undetermined",49,10843,0.0045,2020-08-31 12:49:40,1.2247780556149,0.317204458356493
"DE","Hairdresser","female",76,9903,0.0077,2020-08-31 12:49:40,1.2247780556149,0.303512320706142
"DE","Truck driver","female",67,9583,0.007,2020-08-31 12:49:40,1.2247780556149,0.263667629660201
"DE","Legal Counsel","male",66,12978,0.0051,2020-08-31 12:49:40,1.2247780556149,0.354706461134798
"DE","Truck driver","male",71,14927,0.0048,2020-08-31 13:04:20,1.46935583339797,0.411121515919357
"DE","Legal Counsel","female",64,9499,0.0067,2020-08-31 13:04:20,1.46935583339797,0.260260836210203
"DE","Legal Counsel","undetermined",45,14043,0.0032,2020-08-31 13:04:20,1.46935583339797,0.384760808811442
"DE","Nurse","male",57,13094,0.0044,2020-08-31 13:04:20,1.46935583339797,0.383549606022438
"DE","Nurse","undetermined",36,10805,0.0033,2020-08-31 13:04:20,1.46935583339797,0.316500190398078
"DE","Hairdresser","female",75,9888,0.0076,2020-08-31 13:04:20,1.46935583339797,0.304049690968912
"DE","Truck driver","undetermined",33,11782,0.0028,2020-08-31 13:04:20,1.46935583339797,0.324501487275532
"DE","Child care worker","undetermined",67,15297,0.0044,2020-08-31 13:04:20,1.46935583339797,0.363885056377563
"DE","Nurse","female",61,10240,0.006,2020-08-31 13:04:20,1.46935583339797,0.299950203579484
"DE","Child care worker","male",60,13777,0.0044,2020-08-31 13:04:20,1.46935583339797,0.327727294352728
"DE","Child care worker","female",91,12964,0.007,2020-08-31 13:04:20,1.46935583339797,0.308387649269708
"DE","Hairdresser","male",59,10500,0.0056,2020-08-31 13:04:20,1.46935583339797,0.322868300482765
"DE","Hairdresser","undetermined",48,12133,0.004,2020-08-31 13:04:20,1.46935583339797,0.373082008548323
"DE","Truck driver","female",61,9599,0.0064,2020-08-31 13:04:20,1.46935583339797,0.264376996805112
"DE","Legal Counsel","male",63,12956,0.0049,2020-08-31 13:04:20,1.46935583339797,0.354978354978355
"DE","Truck driver","undetermined",32,11756,0.0027,2020-08-31 13:09:00,1.54719416671329,0.324053145156844
"DE","Child care worker","undetermined",66,15287,0.0043,2020-08-31 13:09:00,1.54719416671329,0.363846245388552
"DE","Nurse","female",61,10237,0.006,2020-08-31 13:09:00,1.54719416671329,0.300090874446692
"DE","Truck driver","male",70,14922,0.0047,2020-08-31 13:09:00,1.54719416671329,0.411323667236342
"DE","Legal Counsel","female",63,9496,0.0066,2020-08-31 13:09:00,1.54719416671329,0.260471240091066
"DE","Legal Counsel","undetermined",45,14012,0.0032,2020-08-31 13:09:00,1.54719416671329,0.384343198836986
"DE","Nurse","male",57,13089,0.0044,2020-08-31 13:09:00,1.54719416671329,0.383695365403219
"DE","Nurse","undetermined",35,10787,0.0032,2020-08-31 13:09:00,1.54719416671329,0.316213760150089
"DE","Hairdresser","female",72,9872,0.0073,2020-08-31 13:09:00,1.54719416671329,0.304090685066535
"DE","Truck driver","female",59,9600,0.0061,2020-08-31 13:09:00,1.54719416671329,0.264623187606814
"DE","Legal Counsel","male",63,12949,0.0049,2020-08-31 13:09:00,1.54719416671329,0.355185561071948
"DE","Child care worker","male",60,13769,0.0044,2020-08-31 13:09:00,1.54719416671329,0.327716291800547
"DE","Child care worker","female",88,12959,0.0068,2020-08-31 13:09:00,1.54719416671329,0.308437462810901
"DE","Hairdresser","male",58,10492,0.0055,2020-08-31 13:09:00,1.54719416671329,0.323188762937408
"DE","Hairdresser","undetermined",47,12100,0.0039,2020-08-31 13:09:00,1.54719416671329,0.372720551996057
"DE","Child care worker","male",60,13761,0.0044,2020-08-31 13:11:26,1.58760944445928,0.327759914255091
