"country","job","gender","clicks","impressions","ctr","datetime","time","impr_rel"
"CH","Nurse","male",0,271,0,2020-09-02 21:31:29,1.24580916669634,0.303131991051454
"CH","Truck driver","male",8,746,0.0107,2020-09-02 21:31:29,1.24580916669634,0.369124195942603
"CH","Child care worker","female",7,266,0.0263,2020-09-02 21:39:39,1.38192916671435,0.337992376111817
"CH","Nurse","female",5,323,0.0155,2020-09-02 21:39:39,1.38192916671435,0.361297539149888
"CH","Child care worker","male",1,188,0.0053,2020-09-02 21:39:39,1.38192916671435,0.238881829733164
"CH","Nurse","undetermined",3,300,0.01,2020-09-02 21:39:39,1.38192916671435,0.335570469798658
"CH","Truck driver","female",1,624,0.0016,2020-09-02 21:39:39,1.38192916671435,0.308758040573973
"CH","Truck driver","undetermined",5,651,0.0077,2020-09-02 21:39:39,1.38192916671435,0.322117763483424
"CH","Hairdresser","male",6,540,0.0111,2020-09-02 21:39:39,1.38192916671435,0.255439924314097
"CH","Hairdresser","female",6,846,0.0071,2020-09-02 21:39:39,1.38192916671435,0.400189214758751
"CH","Child care worker","undetermined",2,333,0.006,2020-09-02 21:39:39,1.38192916671435,0.423125794155019
"CH","Nurse","male",0,271,0,2020-09-02 21:39:39,1.38192916671435,0.303131991051454
"CH","Truck driver","male",8,746,0.0107,2020-09-02 21:39:39,1.38192916671435,0.369124195942603
"CH","Legal Counsel","male",0,3,0,2020-09-02 21:39:39,1.38192916671435,0.230769230769231
"CH","Legal Counsel","female",1,2,0.5,2020-09-02 21:39:39,1.38192916671435,0.153846153846154
"CH","Legal Counsel","undetermined",0,8,0,2020-09-02 21:39:39,1.38192916671435,0.615384615384615
"CH","Machine Learning","male",0,1,0,2020-09-02 21:39:39,1.38192916671435,1
"CH","Hairdresser","undetermined",4,728,0.0055,2020-09-02 21:39:39,1.38192916671435,0.344370860927152
"CH","Child care worker","female",7,266,0.0263,2020-09-02 21:45:52,1.4853202778101,0.337992376111817
"CH","Nurse","female",5,323,0.0155,2020-09-02 21:45:52,1.4853202778101,0.361297539149888
"CH","Child care worker","male",1,188,0.0053,2020-09-02 21:45:52,1.4853202778101,0.238881829733164
"CH","Nurse","undetermined",3,300,0.01,2020-09-02 21:45:52,1.4853202778101,0.335570469798658
"CH","Truck driver","female",1,624,0.0016,2020-09-02 21:45:52,1.4853202778101,0.308758040573973
"CH","Truck driver","undetermined",5,651,0.0077,2020-09-02 21:45:52,1.4853202778101,0.322117763483424
"CH","Hairdresser","male",6,540,0.0111,2020-09-02 21:45:52,1.4853202778101,0.255439924314097
