"Campaign Name","Ad Set Name",Gender,"Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH",Hairdresser,unknown,active,adset,3,3,1,,,0.030816831683168,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Hairdresser,female,active,adset,442,449,1.0158371040724,"Link Clicks",21,2.557797029703,0.12179985855728,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Hairdresser,male,active,adset,294,298,1.0136054421769,"Link Clicks",17,1.5613861386139,0.091846243447874,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Legal Counsel",female,active,adset,574,584,1.0174216027875,"Link Clicks",12,2.5275897435897,0.21063247863248,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Legal Counsel",male,active,adset,434,445,1.0253456221198,"Link Clicks",6,1.4916923076923,0.24861538461538,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Legal Counsel",unknown,active,adset,8,8,1,,,0.020717948717949,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",male,active,adset,482,505,1.0477178423237,"Link Clicks",10,2.3971355498721,0.23971355498721,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",female,active,adset,304,306,1.0065789473684,"Link Clicks",3,1.6015345268542,0.53384484228474,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",unknown,active,adset,10,11,1.1,,,0.041329923273657,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Nurse,female,active,adset,723,737,1.0193637621024,"Link Clicks",14,3.3837376237624,0.24169554455446,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Nurse,male,active,adset,180,187,1.0388888888889,"Link Clicks",4,0.70537128712871,0.17634282178218,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Nurse,unknown,active,adset,7,7,1,,,0.040891089108911,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Preschool teacher",male,active,adset,55,57,1.0363636363636,"Link Clicks",4,0.28749391727494,0.071873479318735,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Preschool teacher",female,active,adset,740,750,1.0135135135135,"Link Clicks",43,3.8195620437956,0.088827024274317,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Preschool teacher",unknown,active,adset,19,19,1,"Link Clicks",1,0.11294403892944,0.11294403892944,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Truck Driver",female,active,adset,154,156,1.012987012987,"Link Clicks",4,0.75751256281407,0.18937814070352,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Truck Driver",unknown,active,adset,10,10,1,"Link Clicks",1,0.083015075376884,0.083015075376884,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Truck Driver",male,active,adset,752,763,1.0146276595745,"Link Clicks",48,3.289472361809,0.068530674204355,2020-08-31,Ongoing,2020-09-01,2020-09-02
