"Campaign Name",Region,"Ad Set Name","Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH",Jura,"Preschool teacher",active,adset,70,73,1.0428571428571,"Link Clicks",4,0.3535274356103,0.088381858902576,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Preschool teacher",active,adset,125,134,1.072,"Link Clicks",1,0.51513997760358,0.51513997760358,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Preschool teacher",active,adset,153,160,1.0457516339869,"Link Clicks",8,0.77776035834267,0.097220044792833,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Preschool teacher",active,adset,225,242,1.0755555555556,"Link Clicks",14,1.32320268757,0.094514477683571,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Preschool teacher",active,adset,286,303,1.0594405594406,"Link Clicks",18,1.4848152295633,0.082489734975737,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Preschool teacher",active,adset,349,360,1.0315186246418,"Link Clicks",23,2.0908622620381,0.090907054871221,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Preschool teacher",active,adset,4,4,1,,,0.01010078387458,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Truck Driver",active,adset,558,579,1.0376344086022,"Link Clicks",29,2.7182929642445,0.093734240146363,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Truck Driver",active,adset,417,434,1.0407673860911,"Link Clicks",26,2.0540484429066,0.079001863188714,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Truck Driver",active,adset,334,336,1.0059880239521,"Link Clicks",18,1.4715570934256,0.081753171856978,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Truck Driver",active,adset,196,199,1.015306122449,"Link Clicks",10,0.919723183391,0.0919723183391,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Truck Driver",active,adset,162,169,1.0432098765432,"Link Clicks",6,0.6438062283737,0.10730103806228,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Truck Driver",active,adset,42,42,1,"Link Clicks",5,0.17372549019608,0.034745098039216,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Truck Driver",active,adset,6,6,1,,,0.020438292964245,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Truck Driver",active,adset,278,285,1.0251798561151,"Link Clicks",14,1.0116955017301,0.072263964409293,2020-08-31,Ongoing,2020-09-01,2020-09-02
