"Campaign Name",Region,"Ad Set Name","Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH",Rhône-Alpes,Hairdresser,active,adset,2,2,1,"Link Clicks",1,0.0099648506151142,0.0099648506151142,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,Hairdresser,active,adset,34,35,1.0294117647059,,,0.15943760984183,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,Hairdresser,active,adset,78,82,1.0512820512821,"Link Clicks",3,0.40855887521968,0.13618629173989,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,Hairdresser,active,adset,277,285,1.028880866426,"Link Clicks",13,1.7139543057996,0.13184263890767,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,Hairdresser,active,adset,258,277,1.0736434108527,"Link Clicks",12,1.3253251318102,0.11044376098418,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva",Hairdresser,active,adset,145,147,1.0137931034483,"Link Clicks",15,0.79718804920914,0.053145869947276,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,Hairdresser,active,adset,133,135,1.015037593985,"Link Clicks",5,0.68757469244288,0.13751493848858,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,Hairdresser,active,adset,98,105,1.0714285714286,"Link Clicks",8,0.56799648506151,0.070999560632689,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Legal Counsel",active,adset,156,161,1.0320512820513,"Link Clicks",2,0.48347826086957,0.24173913043478,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Legal Counsel",active,adset,319,337,1.0564263322884,"Link Clicks",9,1.3597826086957,0.15108695652174,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Legal Counsel",active,adset,207,215,1.0386473429952,"Link Clicks",5,0.91659420289855,0.18331884057971,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Legal Counsel",active,adset,124,128,1.0322580645161,"Link Clicks",2,0.58420289855072,0.29210144927536,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Legal Counsel",active,adset,146,155,1.0616438356164,"Link Clicks",5,0.54391304347826,0.10878260869565,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Legal Counsel",active,adset,30,30,1,,,0.14101449275362,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Legal Counsel",active,adset,4,4,1,,,0.020144927536232,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Unknown,"Legal Counsel",active,adset,1,1,1,,,0.010072463768116,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Legal Counsel",active,adset,381,388,1.0183727034121,"Link Clicks",4,1.5310144927536,0.38275362318841,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Machine Learning",active,adset,101,107,1.0594059405941,"Link Clicks",2,0.5281724137931,0.26408620689655,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Machine Learning",active,adset,103,112,1.0873786407767,"Link Clicks",2,0.578,0.289,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Machine Learning",active,adset,221,239,1.0814479638009,"Link Clicks",4,1.1360689655172,0.28401724137931,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Machine Learning",active,adset,277,300,1.0830324909747,"Link Clicks",5,1.5446551724138,0.30893103448276,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Machine Learning",active,adset,197,210,1.0659898477157,"Link Clicks",4,1.3254137931034,0.33135344827586,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Machine Learning",active,adset,3,3,1,"Link Clicks",1,0.049827586206897,0.049827586206897,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Machine Learning",active,adset,36,37,1.0277777777778,"Link Clicks",1,0.13951724137931,0.13951724137931,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Machine Learning",active,adset,113,125,1.1061946902655,"Link Clicks",1,0.41855172413793,0.41855172413793,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,Nurse,active,adset,5,5,1,"Link Clicks",1,0.030104166666667,0.030104166666667,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,Nurse,active,adset,305,322,1.055737704918,"Link Clicks",3,1.1138541666667,0.37128472222222,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva",Nurse,active,adset,226,232,1.0265486725664,"Link Clicks",3,0.91315972222222,0.30438657407407,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,Nurse,active,adset,173,178,1.028901734104,"Link Clicks",4,0.75260416666667,0.18815104166667,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,Nurse,active,adset,81,85,1.0493827160494,"Link Clicks",3,0.38131944444444,0.12710648148148,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,Nurse,active,adset,158,163,1.0316455696203,"Link Clicks",3,0.76263888888889,0.25421296296296,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,Nurse,active,adset,43,43,1,,,0.15052083333333,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,Nurse,active,adset,318,325,1.0220125786164,"Link Clicks",7,1.6757986111111,0.2393998015873,2020-08-31,Ongoing,2020-09-01,2020-09-02
