"Campaign Name",Region,"Ad Set Name","Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH",Neuchâtel,"Machine Learning",active,adset,102,107,1.0490196078431,"Link Clicks",2,0.53637583892617,0.26818791946309,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Machine Learning",active,adset,106,115,1.0849056603774,"Link Clicks",2,0.58604026845638,0.29302013422819,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Machine Learning",active,adset,116,131,1.1293103448276,"Link Clicks",1,0.42711409395973,0.42711409395973,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Machine Learning",active,adset,200,212,1.06,"Link Clicks",4,1.3707382550336,0.34268456375839,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Machine Learning",active,adset,224,243,1.0848214285714,"Link Clicks",4,1.1422818791946,0.28557046979866,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,Nurse,active,adset,5,5,1,"Link Clicks",1,0.029949494949495,0.029949494949495,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,Nurse,active,adset,43,43,1,,,0.14974747474747,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,Nurse,active,adset,161,166,1.0310559006211,"Link Clicks",3,0.7687037037037,0.25623456790123,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,Nurse,active,adset,179,186,1.0391061452514,"Link Clicks",4,0.7986531986532,0.1996632996633,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva",Nurse,active,adset,226,234,1.0353982300885,"Link Clicks",3,0.90846801346801,0.302822671156,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,Nurse,active,adset,322,332,1.0310559006211,"Link Clicks",7,1.6671885521886,0.23816979316979,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,Nurse,active,adset,315,334,1.0603174603175,"Link Clicks",3,1.1580471380471,0.38601571268238,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,Nurse,active,adset,85,86,1.0117647058824,"Link Clicks",3,0.38934343434343,0.12978114478114,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Preschool teacher",active,adset,339,354,1.0442477876106,"Link Clicks",26,1.8912574850299,0.072740672501152,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Preschool teacher",active,adset,52,55,1.0576923076923,"Link Clicks",2,0.26155688622754,0.13077844311377,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Preschool teacher",active,adset,102,107,1.0490196078431,"Link Clicks",1,0.4325748502994,0.4325748502994,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Preschool teacher",active,adset,116,118,1.0172413793103,"Link Clicks",6,0.63377245508982,0.10562874251497,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Preschool teacher",active,adset,165,171,1.0363636363636,"Link Clicks",12,0.91544910179641,0.076287425149701,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Preschool teacher",active,adset,212,220,1.0377358490566,"Link Clicks",14,1.0764071856287,0.07688622754491,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Preschool teacher",active,adset,257,263,1.0233463035019,"Link Clicks",18,1.4989221556886,0.083273453093812,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Preschool teacher",active,adset,3,3,1,,,0.010059880239521,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Truck Driver",active,adset,368,377,1.0244565217391,"Link Clicks",26,1.9006055646481,0.073100214024928,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Truck Driver",active,adset,289,299,1.0346020761246,"Link Clicks",22,1.4737315875614,0.066987799434608,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Truck Driver",active,adset,206,216,1.0485436893204,"Link Clicks",13,0.97571194762684,0.075054765202065,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Truck Driver",active,adset,134,135,1.0074626865672,"Link Clicks",7,0.65047463175123,0.092924947393032,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Truck Driver",active,adset,110,115,1.0454545454545,"Link Clicks",4,0.45736497545008,0.11434124386252,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Truck Driver",active,adset,24,25,1.0416666666667,"Link Clicks",2,0.12196399345336,0.060981996726678,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Truck Driver",active,adset,4,4,1,,,0.010163666121113,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Truck Driver",active,adset,200,205,1.025,"Link Clicks",11,0.73178396072013,0.066525814610921,2020-08-31,Ongoing,2020-09-01,2020-09-02
