"Campaign Name","Ad Set Name",Gender,"Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - ES",Hairdresser,unknown,active,adset,4,4,1,,,0.011496598639456,,,,2020-09-01,2020-09-11
"Automated Discrimination - ES",Hairdresser,male,active,adset,412,412,1,"Link Clicks",17,0.75877551020408,0.044633853541417,,,2020-09-01,2020-09-11
"Automated Discrimination - ES",Hairdresser,female,active,adset,477,476,0.9979035639413,"Link Clicks",10,0.91972789115646,0.091972789115646,,,2020-09-01,2020-09-11
"Automated Discrimination - ES","Legal Counsel",unknown,active,adset,44,56,1.2727272727273,,,0.016260869565217,,,,2020-09-01,2020-09-11
"Automated Discrimination - ES","Legal Counsel",male,active,adset,1382,1808,1.3082489146165,"Link Clicks",1,0.66669565217391,0.66669565217391,,,2020-09-01,2020-09-11
"Automated Discrimination - ES","Legal Counsel",female,active,adset,1472,1870,1.2703804347826,"Link Clicks",5,1.1870434782609,0.23740869565217,,,2020-09-01,2020-09-11
"Automated Discrimination - ES","Machine Learning",female,active,adset,1150,1436,1.2486956521739,,,0.91225225225225,,,,2020-09-01,2020-09-11
"Automated Discrimination - ES","Machine Learning",male,active,adset,1198,1487,1.2412353923205,"Link Clicks",1,0.71783783783784,0.71783783783784,,,2020-09-01,2020-09-11
"Automated Discrimination - ES","Machine Learning",unknown,active,adset,37,41,1.1081081081081,,,0.02990990990991,,,,2020-09-01,2020-09-11
"Automated Discrimination - ES",Nurse,unknown,active,adset,2,2,1,,,0.020630630630631,,,,2020-09-01,2020-09-11
"Automated Discrimination - ES",Nurse,male,active,adset,211,211,1,"Link Clicks",4,0.38166666666667,0.095416666666667,,,2020-09-01,2020-09-11
"Automated Discrimination - ES",Nurse,female,active,adset,998,998,1,"Link Clicks",27,1.8877027027027,0.069914914914915,,,2020-09-01,2020-09-11
"Automated Discrimination - ES","Preschool teacher",unknown,active,adset,58,86,1.4827586206897,,,0.06986301369863,,,,2020-09-01,2020-09-11
"Automated Discrimination - ES","Preschool teacher",male,active,adset,1183,1687,1.4260355029586,"Link Clicks",2,0.71609589041096,0.35804794520548,,,2020-09-01,2020-09-11
"Automated Discrimination - ES","Preschool teacher",female,active,adset,1927,2995,1.554229372081,"Link Clicks",2,1.7640410958904,0.88202054794521,,,2020-09-01,2020-09-11
"Automated Discrimination - ES","Truck Driver",female,active,adset,289,331,1.1453287197232,,,0.43875,,,,2020-09-01,2020-09-11
"Automated Discrimination - ES","Truck Driver",unknown,active,adset,3,3,1,,,0,,,,2020-09-01,2020-09-11
"Automated Discrimination - ES","Truck Driver",male,active,adset,678,745,1.0988200589971,"Link Clicks",5,0.99125,0.19825,,,2020-09-01,2020-09-11
