"Campaign Name","Ad Set Name",Gender,"Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH - IG",Hairdresser,male,active,adset,143,144,1.006993006993,"Link Clicks",3,0.78717391304348,0.26239130434783,,,2020-09-01,2020-09-04
"Automated Discrimination - CH - IG",Hairdresser,female,active,adset,46,46,1,,,0.23282608695652,,,,2020-09-01,2020-09-04
"Automated Discrimination - CH - IG","Legal Counsel",unknown,active,adset,4,4,1,,,0.011590909090909,,,,2020-09-01,2020-09-04
"Automated Discrimination - CH - IG","Legal Counsel",female,active,adset,86,87,1.0116279069767,"Link Clicks",1,0.3825,0.3825,,,2020-09-01,2020-09-04
"Automated Discrimination - CH - IG","Legal Counsel",male,active,adset,198,198,1,"Link Clicks",1,0.62590909090909,0.62590909090909,,,2020-09-01,2020-09-04
"Automated Discrimination - CH - IG","Machine Learning",male,active,adset,249,249,1,,,0.70525,,,,2020-09-01,2020-09-04
"Automated Discrimination - CH - IG","Machine Learning",unknown,active,adset,4,4,1,,,0,,,,2020-09-01,2020-09-04
"Automated Discrimination - CH - IG","Machine Learning",female,active,adset,71,71,1,"Link Clicks",1,0.20475,0.20475,,,2020-09-01,2020-09-04
"Automated Discrimination - CH - IG",Nurse,female,active,adset,165,181,1.0969696969697,,,0.60338028169014,,,,2020-09-01,2020-09-04
"Automated Discrimination - CH - IG",Nurse,male,active,adset,58,67,1.1551724137931,,,0.22478873239437,,,,2020-09-01,2020-09-04
"Automated Discrimination - CH - IG",Nurse,unknown,active,adset,3,4,1.3333333333333,,,0.011830985915493,,,,2020-09-01,2020-09-04
"Automated Discrimination - CH - IG","Preschool teacher",female,active,adset,217,218,1.0046082949309,,,0.81818181818182,,,,2020-09-01,2020-09-04
"Automated Discrimination - CH - IG","Preschool teacher",male,active,adset,37,39,1.0540540540541,,,0.17045454545455,,,,2020-09-01,2020-09-04
"Automated Discrimination - CH - IG","Preschool teacher",unknown,active,adset,8,8,1,,,0.011363636363636,,,,2020-09-01,2020-09-04
"Automated Discrimination - CH - IG","Truck Driver",female,active,adset,54,54,1,,,0.23938775510204,,,,2020-09-01,2020-09-04
"Automated Discrimination - CH - IG","Truck Driver",male,active,adset,225,225,1,"Link Clicks",3,0.77020408163265,0.25673469387755,,,2020-09-01,2020-09-04
"Automated Discrimination - CH - IG","Truck Driver",unknown,active,adset,2,2,1,,,0.010408163265306,,,,2020-09-01,2020-09-04
