"Campaign Name","Ad Set Name",Gender,"Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH","Truck Driver",male,active,adset,193,193,1,"Link Clicks",21,0.90504854368932,0.043097549699491,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",female,active,adset,84,85,1.0119047619048,"Link Clicks",1,0.40792079207921,0.40792079207921,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Preschool teacher",male,active,adset,19,19,1,,,0.12009174311927,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Preschool teacher",female,active,adset,218,218,1,"Link Clicks",16,1.0589908256881,0.066186926605505,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Hairdresser,unknown,active,adset,2,2,1,,,0.021651376146789,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Hairdresser,male,active,adset,106,106,1,"Link Clicks",6,0.5845871559633,0.09743119266055,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Hairdresser,female,active,adset,112,112,1,"Link Clicks",8,0.57376146788991,0.071720183486239,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",unknown,active,adset,5,5,1,,,0.030594059405941,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",male,active,adset,114,116,1.0175438596491,"Link Clicks",2,0.59148514851485,0.29574257425743,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Truck Driver",female,active,adset,53,53,1,"Link Clicks",1,0.25203883495146,0.25203883495146,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Legal Counsel",unknown,active,adset,3,3,1,,,0.022291666666667,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Legal Counsel",male,active,adset,131,131,1,"Link Clicks",1,0.47927083333333,0.47927083333333,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Legal Counsel",female,active,adset,139,139,1,"Link Clicks",2,0.5684375,0.28421875,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Nurse,unknown,active,adset,2,2,1,,,0.010363636363636,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Nurse,male,active,adset,50,53,1.06,"Link Clicks",1,0.228,0.228,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Nurse,female,active,adset,192,211,1.0989583333333,"Link Clicks",4,0.90163636363636,0.22540909090909,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Truck Driver",unknown,active,adset,1,1,1,,,0.022912621359223,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Preschool teacher",unknown,active,adset,2,2,1,,,0.010917431192661,,2020-08-31,Ongoing,2020-09-01,2020-09-02
